s W0 W1 W2 W3 W4 W5 W6 W7 W8
0.260033 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.266090 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.272288 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.278631 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.285121 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.291762 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.298558 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.305512 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.312629 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.319911 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.327362 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.334988 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.342791 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.350775 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.358946 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.367307 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.375862 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.384617 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.393576 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.402744 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.412125 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.421724 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.431548 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.441600 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.451886 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.462412 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.473183 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.484204 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.495483 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.507024 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.518834 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530920 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.543286 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.555941 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.568891 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.582142 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.595702 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.609577 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.623776 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.638306 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.653174 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.668388 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.683957 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.699888 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.716191 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.732873 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.749944 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.767412 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.785288 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.803579 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.822297 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.841451 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.861051 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.881107 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.901631 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.922633 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.944123 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.966115 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.988619 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.011650 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.035210 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.059320 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.084000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.109250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.135090 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.161530 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.188580 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.216270 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.244600 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.273590 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.303250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.333610 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.364670 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.396460 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.428990 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.462270 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.496330 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.531190 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.566850 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.603350 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640700 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.678920 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.718020 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.758040 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.798990 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840890 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.883770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.927650 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.972550 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.018500 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.065520 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.113630 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.162860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.213240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.264790 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.317550 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.371530 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.426770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.483300 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.541140 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.600330 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.660900 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.722880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.786310 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.851210 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.917620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.985580 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.055120 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.126290 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.199110 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.273620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.349880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.427910 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.507750 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.589460 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.673070 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.758620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.846170 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.935760 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.027440 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.121250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.217240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.315480 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.416000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.518860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.624120 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.731830 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.842040 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.954830 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.070240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.188340 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.309200 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.432860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.559410 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.688910 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.821420 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.957020 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.095770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.237760 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.383060 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.531740 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.683880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.839570 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.998880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7.161910 0.999187 0.007028 0.000118 0.000393 0.007780 0.000578 0.010855 0.000493 0.009458
7.328730 0.995980 0.006674 0.003824 0.000318 0.003610 -0.000124 0.001449 0.000507 -0.005460
7.499440 0.995053 0.007631 0.000095 0.000405 0.011215 -0.000611 0.008821 -0.000847 0.002112
7.674120 0.996367 0.007191 0.001652 -0.000771 0.007877 -0.000716 -0.002226 0.000129 0.003998
7.852880 0.994976 0.007997 0.000714 0.000131 0.011516 0.000423 0.005200 0.001431 0.001971
8.035790 0.994054 0.008681 0.000784 0.000179 0.006372 0.000592 0.002554 0.000064 0.003233
8.222970 0.994991 0.008570 -0.001476 -0.000664 0.005707 0.001318 -0.001603 0.001292 -0.000535
8.414510 0.994202 0.008040 0.001258 0.000177 0.007888 -0.000120 0.002869 0.000935 0.004579
8.610510 0.991913 0.008378 -0.001742 -0.000167 0.012507 -0.000352 -0.006061 0.000046 -0.000150
8.811070 0.993629 0.008452 -0.001431 0.000969 0.006423 0.000108 0.004242 -0.000101 0.005790
9.016310 0.993887 0.009040 -0.003684 -0.000121 0.003557 -0.000429 0.005384 -0.000507 0.003586
9.226330 0.992156 0.009513 -0.000298 0.000231 0.003150 -0.000599 0.003438 0.000100 0.005811
9.441230 0.991435 0.009401 0.001610 -0.000696 0.011119 0.000421 -0.001032 -0.000317 0.001072
9.661150 0.991473 0.009453 -0.004394 0.000470 0.009362 -0.000633 0.002962 0.000411 0.002009
9.886190 0.990412 0.009592 -0.001088 0.000032 0.006747 -0.000966 0.004474 -0.000138 0.007192
10.116500 0.991903 0.010640 -0.003222 -0.000272 0.012596 0.000134 0.002408 0.000589 0.003134
10.352100 0.990699 0.010526 -0.002027 -0.000117 0.006832 -0.000199 0.004852 0.000156 0.012030
10.593200 0.988796 0.010241 -0.002290 -0.000177 0.009012 -0.000168 0.000549 0.000714 0.000564
10.840000 0.988576 0.010994 -0.003503 0.000036 0.009281 0.000494 0.004453 -0.000278 0.006049
11.092500 0.988748 0.011364 -0.000626 0.000282 0.007856 0.000463 0.004381 -0.000116 0.005635
11.350900 0.988012 0.011532 -0.004824 -0.000222 0.004535 0.000869 0.003682 0.000336 0.009337
11.615300 0.986655 0.011503 -0.004707 -0.000054 0.003478 -0.000577 0.003275 -0.000482 0.004305
11.885800 0.986612 0.011593 -0.002826 -0.000192 0.008831 0.000469 0.001117 0.000578 0.005208
12.162700 0.987429 0.012443 -0.000307 0.000022 0.006725 -0.000020 0.002321 0.000219 0.000768
12.446000 0.984643 0.012240 -0.004140 0.000335 0.004987 -0.000049 0.003525 0.000051 0.001718
12.735900 0.985015 0.012458 -0.003587 0.000037 0.007522 -0.000046 -0.001827 -0.000695 0.002766
13.032500 0.984705 0.012722 -0.003434 -0.000147 0.011350 -0.000279 -0.001422 -0.000206 0.007328
13.336100 0.984165 0.013320 -0.004131 -0.000045 0.006589 0.000006 -0.000375 -0.000056 0.002127
13.646700 0.984036 0.013656 -0.003243 -0.000126 0.008548 0.000502 0.001541 -0.000480 0.005790
13.964600 0.983032 0.013521 -0.004419 0.000085 0.007888 0.000192 0.000937 -0.000302 0.007227
14.289900 0.981364 0.014232 -0.003623 -0.000336 0.010839 -0.000079 -0.000617 0.000218 0.003333
14.622700 0.980929 0.014435 -0.003629 0.000022 0.007733 0.000317 -0.003155 0.000042 0.006115
14.963300 0.979978 0.014708 -0.004272 -0.000386 0.011896 0.000556 -0.001505 0.000011 0.006545
15.311900 0.979638 0.015294 -0.003356 -0.000163 0.011014 -0.000144 0.001691 -0.000058 0.007099
15.668500 0.978577 0.015630 -0.006386 0.000078 0.008737 0.000215 -0.000929 0.000300 0.006190
16.033500 0.977879 0.015728 -0.005481 -0.000331 0.010807 0.000177 0.001263 0.000344 0.003562
16.407000 0.977320 0.016096 -0.006200 0.000174 0.011104 0.000184 -0.003552 -0.000327 0.006846
16.789200 0.976823 0.016569 -0.006129 0.000023 0.008251 0.000178 -0.000436 -0.000092 0.001502
17.180200 0.976187 0.016749 -0.006575 -0.000490 0.010509 0.000374 -0.002685 -0.000435 0.005523
17.580400 0.975633 0.017241 -0.007236 -0.000465 0.012411 0.000242 -0.002530 -0.000337 0.005830
17.989900 0.974495 0.017584 -0.008025 -0.000463 0.010722 0.000142 -0.000482 -0.000271 0.004634
18.408900 0.973917 0.018236 -0.007008 -0.000292 0.009997 0.000546 -0.002959 -0.000318 0.002288
18.837700 0.973262 0.018359 -0.006443 -0.000189 0.012556 0.000341 -0.000714 -0.000014 0.004785
19.276500 0.972861 0.018866 -0.007699 -0.000277 0.011953 0.000115 -0.002333 -0.000252 0.005188
19.725500 0.971398 0.019320 -0.009518 -0.000228 0.012850 0.000386 0.000055 -0.000332 0.002489
20.185000 0.971197 0.019665 -0.009253 -0.000339 0.012101 0.000636 0.000037 -0.000095 0.003048
20.655200 0.969806 0.020247 -0.009260 -0.000169 0.011444 0.000468 -0.001542 -0.000311 0.003203
21.136300 0.969400 0.020628 -0.009309 -0.000677 0.010440 0.000225 -0.001520 0.000168 0.005075
21.628600 0.968248 0.021021 -0.009191 -0.000177 0.011826 0.000289 -0.000429 -0.000225 0.004144
22.132400 0.967187 0.021604 -0.010090 -0.000439 0.011257 0.000370 0.000009 0.000099 0.003918
22.647900 0.966145 0.022018 -0.010551 -0.000489 0.012304 0.000816 -0.001103 -0.000068 0.004997
23.175500 0.965385 0.022522 -0.010789 -0.000503 0.012622 0.000630 -0.000606 -0.000103 0.003768
23.715300 0.964343 0.022983 -0.011953 -0.000393 0.012212 0.000356 -0.000148 -0.000138 0.004792
24.267700 0.963593 0.023492 -0.012255 -0.000467 0.012953 0.000526 -0.001715 -0.000381 0.005468
24.833000 0.962708 0.024118 -0.012895 -0.000519 0.013203 0.000614 -0.001450 -0.000103 0.004923
25.411400 0.961762 0.024508 -0.012699 -0.000581 0.012657 0.000413 -0.001872 -0.000220 0.005174
26.003300 0.960653 0.025124 -0.013021 -0.000454 0.013104 0.000601 -0.002142 -0.000238 0.004741
26.609000 0.959774 0.025759 -0.013439 -0.000634 0.013556 0.000406 -0.001868 -0.000318 0.005342
27.228800 0.958555 0.026313 -0.013968 -0.000547 0.014289 0.000742 -0.001760 -0.000296 0.005245
27.863100 0.957408 0.026861 -0.014218 -0.000495 0.014467 0.000732 -0.001404 -0.000314 0.006274
28.512100 0.956734 0.027505 -0.014536 -0.000654 0.014524 0.000529 -0.002239 -0.000383 0.005949
29.176200 0.955434 0.028076 -0.015147 -0.000755 0.014154 0.000665 -0.001512 -0.000331 0.005829
29.855800 0.954076 0.028682 -0.016223 -0.000637 0.014987 0.000896 -0.001945 -0.000213 0.005562
30.551200 0.953163 0.029476 -0.015999 -0.000835 0.015265 0.000781 -0.002255 -0.000485 0.005177
31.262900 0.951868 0.029991 -0.017292 -0.000666 0.015644 0.000702 -0.002478 -0.000523 0.006713
31.991100 0.950635 0.030675 -0.017890 -0.000768 0.015455 0.000761 -0.002219 -0.000469 0.005773
32.736200 0.949755 0.031390 -0.018814 -0.000894 0.015160 0.000727 -0.002479 -0.000342 0.005204
33.498800 0.948536 0.032041 -0.018346 -0.000873 0.016208 0.001030 -0.003064 -0.000624 0.006815
34.279100 0.946868 0.032763 -0.019537 -0.000932 0.015851 0.001021 -0.002979 -0.000548 0.006850
35.077500 0.945616 0.033458 -0.020148 -0.000978 0.016275 0.001055 -0.002233 -0.000373 0.006086
35.894600 0.944125 0.034251 -0.020833 -0.001119 0.016416 0.001017 -0.002355 -0.000385 0.006481
36.730700 0.943164 0.034982 -0.020995 -0.001200 0.017569 0.001088 -0.002081 -0.000563 0.006669
37.586200 0.941764 0.035748 -0.022142 -0.001164 0.017661 0.001110 -0.002832 -0.000676 0.007195
38.461700 0.939938 0.036536 -0.022336 -0.001208 0.018113 0.001180 -0.002778 -0.000560 0.006183
39.357600 0.939039 0.037295 -0.023301 -0.001297 0.018231 0.001239 -0.003084 -0.000570 0.006624
40.274400 0.937395 0.038172 -0.023839 -0.001332 0.018540 0.001242 -0.003220 -0.000654 0.006749
41.212500 0.936052 0.038984 -0.024362 -0.001488 0.019050 0.001344 -0.003664 -0.000613 0.006663
42.172400 0.934422 0.039803 -0.025732 -0.001524 0.019423 0.001345 -0.002949 -0.000611 0.006942
43.154800 0.932926 0.040634 -0.025899 -0.001593 0.019626 0.001541 -0.003792 -0.000769 0.006838
44.160000 0.931320 0.041565 -0.027056 -0.001694 0.019709 0.001446 -0.003836 -0.000769 0.007333
45.188600 0.929757 0.042444 -0.027503 -0.001847 0.020269 0.001635 -0.004332 -0.000922 0.008006
46.241200 0.928199 0.043387 -0.028240 -0.001927 0.020954 0.001665 -0.004278 -0.000802 0.007456
47.318300 0.926626 0.044337 -0.028851 -0.002013 0.021465 0.001815 -0.004455 -0.000927 0.007605
48.420400 0.924924 0.045296 -0.030062 -0.002086 0.021717 0.001796 -0.004003 -0.000929 0.007680
49.548300 0.923280 0.046274 -0.030365 -0.002140 0.022443 0.002042 -0.004100 -0.000966 0.007996
50.702400 0.921521 0.047298 -0.031458 -0.002247 0.022563 0.002045 -0.004143 -0.001044 0.007709
51.883400 0.919590 0.048289 -0.032178 -0.002380 0.023573 0.002185 -0.004823 -0.001142 0.007998
53.092000 0.918003 0.049349 -0.033085 -0.002488 0.023936 0.002233 -0.004653 -0.001072 0.007853
