s W0 W1 W2 W3 W4 W5 W6 W7 W8
0.260033 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.266090 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.272288 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.278631 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.285121 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.291762 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.298558 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.305512 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.312629 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.319911 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.327362 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.334988 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.342791 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.350775 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.358946 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.367307 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.375862 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.384617 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.393576 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.402744 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.412125 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.421724 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.431548 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.441600 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.451886 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.462412 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.473183 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.484204 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.495483 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.507024 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.518834 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530920 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.543286 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.555941 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.568891 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.582142 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.595702 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.609577 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.623776 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.638306 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.653174 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.668388 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.683957 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.699888 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.716191 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.732873 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.749944 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.767412 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.785288 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.803579 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.822297 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.841451 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.861051 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.881107 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.901631 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.922633 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.944123 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.966115 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.988619 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.011650 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.035210 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.059320 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.084000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.109250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.135090 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.161530 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.188580 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.216270 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.244600 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.273590 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.303250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.333610 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.364670 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.396460 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.428990 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.462270 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.496330 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.531190 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.566850 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.603350 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640700 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.678920 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.718020 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.758040 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.798990 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840890 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.883770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.927650 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.972550 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.018500 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.065520 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.113630 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.162860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.213240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.264790 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.317550 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.371530 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.426770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.483300 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.541140 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.600330 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.660900 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.722880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.786310 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.851210 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.917620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.985580 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.055120 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.126290 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.199110 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.273620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.349880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.427910 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.507750 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.589460 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.673070 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.758620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.846170 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.935760 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.027440 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.121250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.217240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.315480 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.416000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.518860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.624120 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.731830 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.842040 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.954830 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.070240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.188340 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.309200 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.432860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.559410 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.688910 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.821420 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.957020 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.095770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.237760 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.383060 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.531740 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.683880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.839570 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.998880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7.161910 0.995074 0.005360 0.005550 -0.000022 0.016983 0.000114 0.004720 0.000038 0.003448
7.328730 0.995437 0.005485 0.008289 0.000027 0.007046 0.000057 0.001290 -0.000061 0.008859
7.499440 0.994754 0.005612 0.003983 -0.000042 0.019273 0.000155 0.004125 0.000074 -0.001857
7.674120 0.994010 0.005734 0.009609 0.000017 0.013038 0.000082 0.006448 0.000052 0.003061
7.852880 0.992877 0.005861 0.009666 0.000034 0.008984 0.000056 0.004563 0.000008 0.005190
8.035790 0.993828 0.006009 0.004713 0.000001 0.008913 0.000037 0.006883 0.000041 0.006597
8.222970 0.993078 0.006142 0.007379 -0.000003 0.014040 0.000082 0.007477 0.000062 0.005101
8.414510 0.991690 0.006280 0.003850 -0.000017 0.010609 0.000070 0.006472 0.000071 0.001728
8.610510 0.990892 0.006421 0.003192 -0.000020 0.011316 0.000061 0.007081 0.000105 0.000932
8.811070 0.992463 0.006580 0.004989 -0.000018 0.013039 0.000114 0.003705 0.000059 -0.000326
9.016310 0.989117 0.006714 0.001830 -0.000032 0.010751 0.000084 0.004701 0.000006 0.005412
9.226330 0.989812 0.006874 0.002667 -0.000025 0.010261 0.000069 0.006367 -0.000021 0.009951
9.441230 0.990033 0.007036 0.001922 -0.000032 0.010669 0.000097 0.003366 -0.000046 0.008580
9.661150 0.989084 0.007193 0.002463 -0.000030 0.010746 0.000056 0.008057 0.000036 0.007805
9.886190 0.989068 0.007363 0.000360 -0.000035 0.008787 0.000070 0.003947 -0.000011 0.006356
10.116500 0.988069 0.007526 0.001506 -0.000040 0.010872 0.000053 0.009108 0.000081 0.005902
10.352100 0.987417 0.007694 0.003271 -0.000029 0.011862 0.000107 0.004538 -0.000034 0.009088
10.593200 0.986538 0.007870 0.000120 -0.000058 0.011336 0.000109 0.004762 0.000016 0.004403
10.840000 0.985415 0.008045 -0.000728 -0.000056 0.009800 0.000073 0.005473 0.000074 0.002034
11.092500 0.984749 0.008226 -0.000325 -0.000055 0.010362 0.000125 0.001557 -0.000094 0.008811
11.350900 0.984483 0.008416 -0.000438 -0.000077 0.014011 0.000160 0.003143 -0.000012 0.005061
11.615300 0.983186 0.008600 0.000217 -0.000057 0.010596 0.000109 0.004209 -0.000012 0.005994
11.885800 0.982770 0.008800 -0.001832 -0.000071 0.009210 0.000077 0.005506 0.000016 0.006483
12.162700 0.982179 0.008994 0.000989 -0.000047 0.010499 0.000105 0.004588 -0.000007 0.006911
12.446000 0.981577 0.009202 -0.001412 -0.000087 0.012204 0.000152 0.003856 -0.000051 0.007969
12.735900 0.980500 0.009402 0.000993 -0.000050 0.010535 0.000112 0.005247 -0.000031 0.008721
13.032500 0.979891 0.009617 0.000231 -0.000061 0.010597 0.000111 0.005290 -0.000009 0.007403
13.336100 0.978628 0.009827 0.000673 -0.000045 0.009333 0.000128 0.001959 -0.000156 0.011624
13.646700 0.977726 0.010050 -0.000482 -0.000066 0.009681 0.000127 0.003251 -0.000042 0.006690
13.964600 0.977363 0.010280 -0.001083 -0.000084 0.010846 0.000172 0.001534 -0.000162 0.011089
14.289900 0.976060 0.010505 -0.001024 -0.000084 0.010767 0.000143 0.003938 -0.000053 0.008204
14.622700 0.975048 0.010739 -0.001018 -0.000078 0.009711 0.000137 0.003262 -0.000057 0.007771
14.963300 0.974521 0.010983 -0.000389 -0.000096 0.012710 0.000183 0.004477 -0.000062 0.008981
15.311900 0.973396 0.011226 -0.000459 -0.000084 0.010635 0.000159 0.003712 -0.000090 0.009307
15.668500 0.972276 0.011475 -0.001302 -0.000093 0.010093 0.000186 0.001309 -0.000129 0.008144
16.033500 0.970952 0.011723 0.000146 -0.000082 0.011272 0.000248 -0.001541 -0.000185 0.007172
16.407000 0.970415 0.011991 -0.000365 -0.000094 0.011866 0.000213 0.002097 -0.000066 0.005968
16.789200 0.969104 0.012256 -0.000723 -0.000096 0.010731 0.000219 0.000537 -0.000131 0.006892
17.180200 0.968398 0.012532 -0.000654 -0.000102 0.011393 0.000239 0.000640 -0.000132 0.007081
17.580400 0.966877 0.012808 -0.002250 -0.000121 0.010368 0.000207 0.001589 -0.000103 0.006900
17.989900 0.966544 0.013100 -0.001486 -0.000124 0.012008 0.000285 -0.000856 -0.000150 0.005884
18.408900 0.964925 0.013379 -0.000450 -0.000104 0.011328 0.000262 -0.000201 -0.000127 0.005355
18.837700 0.964304 0.013689 -0.002545 -0.000161 0.013099 0.000342 -0.001803 -0.000156 0.004513
19.276500 0.963276 0.013994 -0.002901 -0.000176 0.013832 0.000326 0.000342 -0.000069 0.003846
19.725500 0.962518 0.014309 -0.003294 -0.000187 0.014097 0.000342 -0.000011 -0.000162 0.007165
20.185000 0.960829 0.014617 -0.003338 -0.000181 0.012991 0.000302 0.001163 -0.000064 0.004519
20.655200 0.960106 0.014952 -0.004970 -0.000235 0.014744 0.000362 0.000860 -0.000125 0.006484
21.136300 0.958973 0.015279 -0.004197 -0.000228 0.015194 0.000417 -0.001042 -0.000158 0.004801
21.628600 0.957794 0.015618 -0.005052 -0.000251 0.015408 0.000388 0.001171 -0.000044 0.003723
22.132400 0.956808 0.015967 -0.005270 -0.000252 0.014575 0.000407 -0.000535 -0.000151 0.004999
22.647900 0.955545 0.016317 -0.005306 -0.000262 0.014916 0.000417 -0.000112 -0.000154 0.005567
23.175500 0.954240 0.016678 -0.006381 -0.000305 0.016237 0.000488 -0.001091 -0.000189 0.005101
23.715300 0.953228 0.017046 -0.005626 -0.000289 0.015539 0.000439 0.000746 -0.000118 0.005009
24.267700 0.951815 0.017421 -0.006513 -0.000310 0.015131 0.000444 0.000592 -0.000156 0.005940
24.833000 0.950192 0.017799 -0.007226 -0.000340 0.015760 0.000487 -0.000031 -0.000166 0.005429
25.411400 0.948747 0.018184 -0.006558 -0.000336 0.016012 0.000491 0.000616 -0.000195 0.006900
26.003300 0.947547 0.018585 -0.006911 -0.000362 0.016829 0.000532 0.000563 -0.000177 0.006244
26.609000 0.945898 0.018989 -0.007761 -0.000387 0.016577 0.000556 -0.000355 -0.000246 0.006901
27.228800 0.944574 0.019405 -0.007763 -0.000397 0.016665 0.000567 -0.000217 -0.000242 0.006945
27.863100 0.943223 0.019830 -0.008331 -0.000421 0.016718 0.000596 -0.000733 -0.000295 0.007672
28.512100 0.941756 0.020265 -0.009145 -0.000465 0.017553 0.000628 -0.000245 -0.000278 0.007524
29.176200 0.940289 0.020706 -0.009385 -0.000488 0.018071 0.000654 0.000048 -0.000243 0.006923
29.855800 0.938576 0.021151 -0.009706 -0.000514 0.018471 0.000709 -0.001058 -0.000331 0.007682
30.551200 0.937174 0.021613 -0.010022 -0.000536 0.018632 0.000727 -0.000875 -0.000281 0.006399
31.262900 0.935656 0.022085 -0.010838 -0.000581 0.019205 0.000772 -0.001105 -0.000317 0.006944
31.991100 0.934166 0.022563 -0.010681 -0.000596 0.019690 0.000823 -0.001694 -0.000334 0.006494
32.736200 0.932422 0.023049 -0.011421 -0.000629 0.019536 0.000834 -0.001581 -0.000367 0.007188
33.498800 0.930865 0.023549 -0.011953 -0.000674 0.020432 0.000858 -0.000585 -0.000300 0.006749
34.279100 0.929191 0.024056 -0.012149 -0.000695 0.020444 0.000903 -0.001369 -0.000354 0.006801
35.077500 0.927499 0.024576 -0.012805 -0.000735 0.020574 0.000912 -0.000723 -0.000385 0.008056
35.894600 0.925568 0.025100 -0.013315 -0.000776 0.020953 0.000965 -0.001110 -0.000410 0.007885
36.730700 0.923892 0.025640 -0.013775 -0.000812 0.021169 0.001021 -0.001956 -0.000469 0.007957
37.586200 0.922004 0.026187 -0.014248 -0.000860 0.021960 0.001067 -0.001564 -0.000429 0.007464
38.461700 0.920185 0.026746 -0.014587 -0.000885 0.021566 0.001080 -0.001628 -0.000467 0.007849
39.357600 0.918115 0.027314 -0.015376 -0.000949 0.022363 0.001165 -0.002343 -0.000520 0.007844
40.274400 0.916162 0.027892 -0.015614 -0.000987 0.022818 0.001196 -0.001828 -0.000494 0.007836
41.212500 0.914271 0.028489 -0.016498 -0.001049 0.023148 0.001265 -0.002510 -0.000581 0.008313
42.172400 0.912359 0.029095 -0.016943 -0.001109 0.024006 0.001340 -0.002515 -0.000593 0.008376
43.154800 0.910280 0.029712 -0.017867 -0.001171 0.024020 0.001382 -0.002809 -0.000643 0.008686
44.160000 0.908241 0.030340 -0.018455 -0.001231 0.024497 0.001434 -0.002621 -0.000618 0.008225
45.188600 0.906197 0.030981 -0.018948 -0.001285 0.024765 0.001493 -0.002982 -0.000699 0.008945
46.241200 0.903992 0.031634 -0.019911 -0.001370 0.025359 0.001572 -0.003128 -0.000713 0.008681
47.318300 0.901736 0.032293 -0.020335 -0.001421 0.025491 0.001616 -0.003152 -0.000738 0.008794
48.420400 0.899423 0.032968 -0.021190 -0.001507 0.026112 0.001674 -0.002768 -0.000760 0.009399
49.548300 0.897226 0.033660 -0.021890 -0.001586 0.026622 0.001773 -0.003392 -0.000838 0.009555
50.702400 0.894796 0.034355 -0.022367 -0.001652 0.026949 0.001841 -0.003543 -0.000865 0.009492
51.883400 0.892435 0.035071 -0.023270 -0.001746 0.027463 0.001928 -0.003740 -0.000928 0.009903
53.092000 0.890071 0.035801 -0.024011 -0.001830 0.027758 0.001985 -0.003548 -0.000953 0.010230
