s W0 W1 W2 W3 W4 W5 W6 W7 W8
0.260033 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.266090 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.272288 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.278631 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.285121 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.291762 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.298558 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.305512 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.312629 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.319911 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.327362 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.334988 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.342791 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.350775 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.358946 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.367307 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.375862 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.384617 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.393576 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.402744 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.412125 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.421724 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.431548 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.441600 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.451886 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.462412 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.473183 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.484204 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.495483 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.507024 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.518834 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530920 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.543286 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.555941 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.568891 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.582142 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.595702 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.609577 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.623776 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.638306 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.653174 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.668388 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.683957 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.699888 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.716191 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.732873 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.749944 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.767412 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.785288 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.803579 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.822297 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.841451 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.861051 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.881107 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.901631 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.922633 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.944123 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.966115 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.988619 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.011650 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.035210 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.059320 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.084000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.109250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.135090 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.161530 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.188580 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.216270 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.244600 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.273590 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.303250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.333610 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.364670 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.396460 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.428990 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.462270 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.496330 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.531190 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.566850 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.603350 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640700 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.678920 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.718020 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.758040 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.798990 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840890 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.883770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.927650 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.972550 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.018500 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.065520 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.113630 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.162860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.213240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.264790 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.317550 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.371530 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.426770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.483300 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.541140 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.600330 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.660900 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.722880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.786310 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.851210 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.917620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.985580 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.055120 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.126290 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.199110 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.273620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.349880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.427910 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.507750 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.589460 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.673070 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.758620 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.846170 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3.935760 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.027440 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.121250 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.217240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.315480 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.416000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.518860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.624120 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.731830 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.842040 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
4.954830 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.070240 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.188340 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.309200 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.432860 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.559410 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.688910 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.821420 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
5.957020 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.095770 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.237760 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.383060 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.531740 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.683880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.839570 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
6.998880 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
7.161910 0.997656 0.004802 -0.000412 -0.000385 0.013464 0.000623 0.002791 0.000558 0.002389
7.328730 0.997712 0.005385 -0.002008 0.000114 -0.001918 0.001192 0.001471 0.001096 0.001988
7.499440 0.995656 0.005755 0.000064 -0.000630 0.014965 -0.000235 0.003115 -0.000853 0.001610
7.674120 0.993810 0.005928 0.000307 0.000109 0.009361 0.000185 0.005565 0.001043 0.001916
7.852880 0.995470 0.005862 0.002858 0.000467 0.007012 -0.000312 0.006541 0.000160 0.000793
8.035790 0.995414 0.005646 0.002354 0.000507 0.009775 0.001324 0.006337 -0.000496 0.009227
8.222970 0.995803 0.006061 0.000576 -0.000087 0.008084 -0.000242 0.001798 -0.001176 0.003003
8.414510 0.993894 0.006085 -0.000486 0.000233 0.012536 -0.000277 -0.001455 -0.000937 -0.000405
8.610510 0.993795 0.006421 -0.000510 -0.000478 0.008508 0.000033 -0.006710 0.001097 -0.002711
8.811070 0.995169 0.006699 -0.002392 0.000101 0.011082 0.000086 0.008973 -0.001472 0.004603
9.016310 0.992234 0.006576 -0.001022 -0.000097 0.005139 0.000619 0.001290 -0.000408 -0.003767
9.226330 0.992286 0.007032 -0.003565 0.000694 0.010074 0.000589 0.004186 -0.000703 0.009210
9.441230 0.993791 0.007057 -0.004685 -0.000418 0.006508 -0.000098 0.001844 -0.000371 0.009685
9.661150 0.992955 0.007384 -0.002006 0.000114 0.010203 0.000336 0.006849 -0.000227 0.000237
9.886190 0.991834 0.006965 -0.004843 0.000146 0.005437 0.000499 0.008266 -0.000867 0.008968
10.116500 0.991794 0.007505 -0.005541 0.000293 0.010817 0.000468 0.003961 0.000499 0.000093
10.352100 0.990670 0.007781 -0.001752 -0.000062 0.011146 0.000291 0.007632 0.000447 0.001690
10.593200 0.990408 0.008099 -0.004659 -0.000347 0.009115 0.000275 0.003223 0.000476 0.004474
10.840000 0.990095 0.007683 -0.006517 0.000184 0.003916 0.000548 0.002516 0.000038 0.008254
11.092500 0.989561 0.008274 -0.005706 -0.000147 0.008608 -0.000737 0.002957 -0.000067 0.004188
11.350900 0.990365 0.008292 -0.005343 0.000062 0.007505 -0.000032 0.001962 -0.000299 0.006876
11.615300 0.988670 0.008474 -0.005531 -0.000124 0.004621 -0.000142 0.002821 -0.000938 0.002918
11.885800 0.989169 0.009000 -0.009730 -0.000447 0.009467 -0.000634 0.001030 0.000243 0.002997
12.162700 0.987390 0.008811 -0.005876 -0.000100 0.008930 0.000480 -0.000457 -0.000000 0.006394
12.446000 0.986662 0.009153 -0.005372 -0.000266 0.007587 0.000760 0.001598 0.000625 0.005417
12.735900 0.986408 0.009553 -0.005244 -0.000122 0.009397 0.000232 0.002519 0.000189 0.008328
13.032500 0.986202 0.009627 -0.005515 -0.000078 0.009686 0.000253 0.004117 0.000802 0.006014
13.336100 0.985810 0.009887 -0.005772 0.000072 0.004981 0.000149 0.003453 -0.000247 0.011070
13.646700 0.985077 0.010130 -0.005777 -0.000410 0.008972 -0.000143 0.001300 -0.000280 0.006513
13.964600 0.983937 0.010515 -0.008081 -0.000146 0.008495 -0.000268 0.003872 0.000400 0.006533
14.289900 0.984618 0.010511 -0.007362 -0.000247 0.005141 0.000220 0.002465 -0.000147 0.001560
14.622700 0.982982 0.010683 -0.007752 -0.000024 0.005678 -0.000088 0.000009 0.000277 0.004577
14.963300 0.981655 0.011169 -0.006661 -0.000191 0.007599 0.000176 0.000123 -0.000032 0.009146
15.311900 0.980935 0.011408 -0.007617 -0.000271 0.008435 0.000007 0.002091 -0.000516 0.008920
15.668500 0.980986 0.011433 -0.006671 -0.000049 0.008152 -0.000178 0.001319 -0.000613 0.011082
16.033500 0.980039 0.011934 -0.008007 -0.000216 0.009205 0.000282 -0.000748 -0.000461 0.007065
16.407000 0.979069 0.012042 -0.007481 -0.000102 0.009024 0.000374 -0.000096 0.000139 0.006501
16.789200 0.979105 0.012343 -0.007488 -0.000232 0.008423 0.000384 -0.001620 -0.000057 0.005454
17.180200 0.978039 0.012448 -0.009657 -0.000373 0.007126 0.000353 -0.002794 -0.000192 0.006121
17.580400 0.976831 0.012940 -0.009459 -0.000275 0.009053 0.000044 -0.000659 -0.000441 0.005099
17.989900 0.976554 0.013229 -0.010082 -0.000169 0.010917 0.000090 -0.001554 0.000019 0.006335
18.408900 0.976328 0.013460 -0.009976 -0.000475 0.010236 0.000142 -0.002415 -0.000049 0.003873
18.837700 0.975287 0.013751 -0.009419 -0.000293 0.011852 0.000130 0.001486 0.000253 0.004916
19.276500 0.974542 0.014119 -0.011090 -0.000237 0.009610 0.000036 -0.002551 -0.000271 0.004383
19.725500 0.974047 0.014428 -0.011785 -0.000436 0.011195 0.000207 -0.003157 -0.000259 0.003683
20.185000 0.973089 0.014833 -0.012092 -0.000559 0.011202 0.000241 -0.001600 -0.000263 0.005654
20.655200 0.972114 0.015121 -0.012446 -0.000156 0.012453 0.000199 -0.001771 -0.000079 0.004480
21.136300 0.971223 0.015481 -0.012367 -0.000311 0.010666 0.000286 -0.002147 -0.000068 0.004378
21.628600 0.970471 0.015861 -0.013384 -0.000451 0.011721 0.000566 -0.002243 -0.000288 0.004490
22.132400 0.969956 0.016226 -0.013960 -0.000436 0.011791 0.000594 -0.000380 -0.000365 0.003866
22.647900 0.968997 0.016484 -0.015102 -0.000513 0.013177 0.000393 -0.000278 0.000155 0.002900
23.175500 0.967884 0.016826 -0.015100 -0.000312 0.012948 0.000388 -0.000209 0.000011 0.003174
23.715300 0.967001 0.017230 -0.015596 -0.000491 0.013034 0.000452 0.000534 0.000161 0.002973
24.267700 0.966185 0.017566 -0.016653 -0.000592 0.012801 0.000330 -0.000685 -0.000077 0.004918
24.833000 0.965472 0.018111 -0.016557 -0.000347 0.013568 0.000465 -0.001018 -0.000218 0.004591
25.411400 0.964359 0.018436 -0.017511 -0.000508 0.012787 0.000330 -0.001343 -0.000242 0.004892
26.003300 0.963361 0.018920 -0.017482 -0.000517 0.012901 0.000474 -0.001580 -0.000115 0.004450
26.609000 0.962439 0.019379 -0.018218 -0.000665 0.013886 0.000560 -0.002163 -0.000229 0.004377
27.228800 0.961444 0.019680 -0.018284 -0.000501 0.014670 0.000464 -0.002354 -0.000365 0.005750
27.863100 0.960446 0.020222 -0.018865 -0.000505 0.013240 0.000399 -0.001841 -0.000284 0.005931
28.512100 0.959686 0.020686 -0.019610 -0.000661 0.013623 0.000435 -0.002219 -0.000493 0.005867
29.176200 0.958383 0.021124 -0.020635 -0.000778 0.013968 0.000446 -0.001654 -0.000285 0.005118
29.855800 0.957250 0.021645 -0.020950 -0.000757 0.014922 0.000563 -0.002074 -0.000538 0.006038
30.551200 0.956058 0.022085 -0.021429 -0.000781 0.014676 0.000619 -0.001961 -0.000242 0.005885
31.262900 0.955001 0.022503 -0.022658 -0.000894 0.015823 0.000572 -0.003371 -0.000337 0.005883
31.991100 0.953963 0.023107 -0.022789 -0.000947 0.015213 0.000631 -0.001885 -0.000388 0.006626
32.736200 0.952945 0.023515 -0.024118 -0.000991 0.016350 0.000690 -0.002592 -0.000320 0.005487
33.498800 0.951741 0.024133 -0.024610 -0.001044 0.016228 0.000724 -0.003258 -0.000380 0.005759
34.279100 0.950442 0.024605 -0.025610 -0.001052 0.016288 0.000686 -0.002624 -0.000464 0.005661
35.077500 0.949309 0.025140 -0.026089 -0.001072 0.016310 0.000884 -0.003422 -0.000432 0.005915
35.894600 0.947982 0.025729 -0.027264 -0.001105 0.016809 0.000809 -0.003054 -0.000346 0.006558
36.730700 0.946747 0.026285 -0.027604 -0.001250 0.017072 0.000919 -0.003665 -0.000570 0.006148
37.586200 0.945416 0.026886 -0.028369 -0.001216 0.017451 0.001013 -0.003099 -0.000339 0.006095
38.461700 0.944022 0.027461 -0.028942 -0.001327 0.017518 0.000865 -0.003133 -0.000481 0.007005
39.357600 0.942865 0.028090 -0.030369 -0.001394 0.018176 0.001075 -0.003340 -0.000362 0.006126
40.274400 0.941364 0.028735 -0.031200 -0.001442 0.018114 0.001027 -0.003790 -0.000491 0.007241
41.212500 0.939927 0.029349 -0.031857 -0.001522 0.018462 0.001067 -0.004286 -0.000605 0.006574
42.172400 0.938604 0.030006 -0.032654 -0.001584 0.018919 0.001192 -0.004161 -0.000556 0.007089
43.154800 0.937099 0.030642 -0.034122 -0.001738 0.019322 0.001224 -0.004339 -0.000688 0.007359
44.160000 0.935566 0.031266 -0.035095 -0.001830 0.019559 0.001181 -0.005200 -0.000847 0.007210
45.188600 0.934053 0.032033 -0.035641 -0.001921 0.020435 0.001297 -0.004732 -0.000712 0.007098
46.241200 0.932473 0.032684 -0.036935 -0.001907 0.020494 0.001348 -0.004938 -0.000692 0.007812
47.318300 0.930841 0.033395 -0.037843 -0.002055 0.020884 0.001419 -0.004882 -0.000791 0.007628
48.420400 0.929237 0.034137 -0.039006 -0.002191 0.021379 0.001471 -0.005299 -0.000794 0.007593
49.548300 0.927712 0.034863 -0.040094 -0.002271 0.021559 0.001595 -0.005614 -0.000944 0.007967
50.702400 0.925942 0.035651 -0.041465 -0.002377 0.022048 0.001651 -0.005753 -0.000968 0.008260
51.883400 0.924171 0.036397 -0.042444 -0.002510 0.022339 0.001729 -0.005866 -0.000972 0.008453
